config,seed,accuracy,auc,brier,log_loss,best_round,fold
F8×H4,56,0.7207418077061577,0.7675919964760097,0.18392908573150635,0.5432602932371221,527,2025
F8×H4,57,0.7175009002520706,0.7668603025887775,0.18415115773677826,0.5438722396509915,492,2025
F8×H4,58,0.7167806985956068,0.7669609678548839,0.18425734341144562,0.5438443383107388,548,2025
F8×H4,59,0.7189413035649982,0.7670893054802566,0.1840655356645584,0.543545353352516,490,2025
F8×H4,60,0.7191213539791141,0.7668247238411494,0.18429383635520935,0.5440797246781603,555,2025
F8×H4,61,0.719481454807346,0.7667280117692239,0.18425938487052917,0.5439151345153854,493,2025
F8×H4,62,0.7180410514944184,0.7671825585072739,0.1840309351682663,0.5437478226487102,474,2025
F8×H4,63,0.7157003961109111,0.7665759549787657,0.184304878115654,0.5441380590962798,526,2025
F8×H4,64,0.7185812027367663,0.7665157393602603,0.18440498411655426,0.5444554678780125,565,2025
F8×H4,65,0.7184011523226503,0.7668171704165537,0.18428489565849304,0.5441033897393632,503,2025
F8×H4,66,0.7184011523226503,0.7671289080148188,0.18419629335403442,0.543876387318145,508,2025
F8×H4,67,0.7189413035649982,0.7669755805548026,0.1840243935585022,0.5436708553552474,439,2025
F8×H4,68,0.7184011523226503,0.7668411013598988,0.18430083990097046,0.5441157966300626,532,2025
F8×H4,69,0.7182211019085344,0.766493361457486,0.18446354568004608,0.5444724927430332,521,2025
F8×H4,70,0.7169607490097227,0.7665015502168611,0.1843249797821045,0.5442720150739032,468,2025
F8×H4,71,0.7176809506661865,0.7663730714059818,0.18431803584098816,0.5443070147493679,462,2025
F8×H4,72,0.7169607490097227,0.7662090844402277,0.18448229134082794,0.544463168122851,508,2025
F8×H4,73,0.7185812027367663,0.7669258832565284,0.18405534327030182,0.543675110525056,451,2025
F8×H4,74,0.7171407994238387,0.7672239258606669,0.18405744433403015,0.5436881912328841,488,2025
F8×H4,75,0.7164205977673749,0.766425874785398,0.18429072201251984,0.5442114032701876,445,2025
F8×H4,76,0.7175009002520706,0.7668776684060722,0.18412448465824127,0.5438606752209452,463,2025
F8×H4,77,0.7187612531508822,0.7671217781467425,0.1842198222875595,0.5438563367465796,563,2025
F8×H4,78,0.7191213539791141,0.7675293101111413,0.1840437948703766,0.5435812457131057,537,2025
F8×H4,79,0.7182211019085344,0.7668498548612994,0.1841852366924286,0.5439059755106835,482,2025
F8×H4,80,0.7203817068779258,0.7675895257296466,0.1838824599981308,0.543162309859309,471,2025
F8×H4,81,0.7153402952826792,0.7666480301798138,0.1841578334569931,0.5439699704335226,464,2025
F8×H4,82,0.7176809506661865,0.7669510142766784,0.18419888615608215,0.5439610345507006,513,2025
F8×H4,83,0.7175009002520706,0.7664049793304418,0.18426549434661865,0.5441815276244074,481,2025
F8×H4,84,0.7178610010803025,0.7671867940724676,0.18395733833312988,0.543602481665311,441,2025
F8×H4,85,0.715880446525027,0.7662314623430017,0.18441812694072723,0.5445128762079295,540,2025
F8×H4,86,0.7180410514944184,0.7666604545043824,0.18425318598747253,0.544070174385017,488,2025
F8×H4,87,0.7185812027367663,0.7671668869160567,0.18400275707244873,0.5434751374324654,470,2025
F8×H4,88,0.719661505221462,0.7670472321993314,0.18410734832286835,0.5437134666149513,522,2025
F8×H4,89,0.715880446525027,0.7669103528508178,0.18416689336299896,0.5438606205437435,456,2025
F8×H4,90,0.7173208498379546,0.7672813883617963,0.18414181470870972,0.5437185521302859,530,2025
F8×H4,91,0.7187612531508822,0.7667340121532484,0.18440048396587372,0.5442587101285825,534,2025
F8×H4,92,0.7187612531508822,0.7670135594560406,0.18413396179676056,0.5437292830738737,514,2025
F8×H4,93,0.7173208498379546,0.766766061263215,0.18419325351715088,0.5438542545404331,532,2025
F8×H4,94,0.7178610010803025,0.7670947411222553,0.1840989589691162,0.5437334206563368,473,2025
F8×H4,95,0.7173208498379546,0.7672246317881992,0.18422338366508484,0.5438120706022758,565,2025
F8×H4,96,0.7169607490097227,0.7671578510436432,0.18423675000667572,0.5438867748619197,547,2025
F8×H4,97,0.7178610010803025,0.7674894957983194,0.18418946862220764,0.5437580690830398,558,2025
F8×H4,98,0.719661505221462,0.7672787058371736,0.18415547907352448,0.5438232830032005,548,2025
F8×H4,99,0.7184011523226503,0.766657277830487,0.18433551490306854,0.5443202635726682,508,2025
F8×H4,0,0.7139804096170971,0.7773494272321662,0.18082593381404877,0.5327788121099566,501,2026
F8×H4,1,0.7148708815672307,0.7773428372237723,0.18075139820575714,0.5327576187582267,480,2026
F8×H4,2,0.7139804096170971,0.7770866506474546,0.1809820830821991,0.533038553991171,554,2026
F8×H4,3,0.7143365983971505,0.7773005513365773,0.18079599738121033,0.5328436379053816,483,2026
F8×H4,4,0.7129118432769368,0.7767469906314793,0.1810903251171112,0.5333470037857048,546,2026
F8×H4,5,0.7139804096170971,0.7768464585706766,0.18100252747535706,0.5331415098898084,548,2026
F8×H4,6,0.7141585040071238,0.7771613374092534,0.18091237545013428,0.5329102558381348,531,2026
F8×H4,7,0.7148708815672307,0.7768543528515653,0.18099817633628845,0.533054413660375,523,2026
F8×H4,8,0.714692787177204,0.7769402975443707,0.18101540207862854,0.5329227568741444,579,2026
F8×H4,9,0.7134461264470169,0.777263139309757,0.1808876097202301,0.5328086854797571,536,2026
F8×H4,10,0.7148708815672307,0.7772074674680116,0.1809259057044983,0.5329489805057662,534,2026
F8×H4,11,0.7138023152270704,0.7769499766191994,0.1810065358877182,0.5331158300997598,525,2026
F8×H4,12,0.7154051647373108,0.7771194633975831,0.18088097870349884,0.5329067395211013,490,2026
F8×H4,13,0.7145146927871772,0.7771868736917803,0.18091124296188354,0.5329614373247463,520,2026
F8×H4,14,0.7143365983971505,0.7772785159960098,0.18081723153591156,0.532690843856582,512,2026
F8×H4,15,0.714692787177204,0.7773565664079264,0.18081620335578918,0.5326071176294609,530,2026
F8×H4,16,0.7136242208370437,0.7770595355087501,0.1808970421552658,0.5329311894937794,503,2026
F8×H4,17,0.714692787177204,0.7771411555085468,0.1808643490076065,0.5328040803303828,558,2026
F8×H4,18,0.7155832591273374,0.7769783273844778,0.180934876203537,0.5330087184473702,512,2026
F8×H4,19,0.7154051647373108,0.7770836988728616,0.18088498711585999,0.5328935706494087,489,2026
F8×H4,20,0.7138023152270704,0.776884419764863,0.1810130476951599,0.5332078136929093,504,2026
F8×H4,21,0.715939447907391,0.7773146237503354,0.1807667464017868,0.532961958537902,428,2026
F8×H4,22,0.715227070347284,0.7772459091836434,0.1808784008026123,0.5328124400038723,536,2026
F8×H4,23,0.7157613535173643,0.7771767140955061,0.18081629276275635,0.5327945167192986,487,2026
F8×H4,24,0.715227070347284,0.7771035375439643,0.18086828291416168,0.532920015907025,490,2026
F8×H4,25,0.7150489759572574,0.7769775036334287,0.18096503615379333,0.5330165634881949,519,2026
F8×H4,26,0.7145146927871772,0.7772868221524231,0.18086320161819458,0.5327706819106865,597,2026
F8×H4,27,0.7138023152270704,0.7771465098903669,0.18096396327018738,0.5329831612961936,556,2026
F8×H4,28,0.7141585040071238,0.7771973765176584,0.18083539605140686,0.5327789106928829,500,2026
F8×H4,29,0.715939447907391,0.7771395080064483,0.18082472681999207,0.5328282011334836,482,2026
F8×H4,30,0.715939447907391,0.7771738309668338,0.18083715438842773,0.5328689008276598,471,2026
F8×H4,31,0.7150489759572574,0.7773089261389113,0.18083930015563965,0.5328479145929566,493,2026
F8×H4,32,0.714692787177204,0.7768391134571541,0.18101944029331207,0.5332028301548918,524,2026
F8×H4,33,0.7143365983971505,0.7769028855175504,0.18100205063819885,0.5329954002946741,564,2026
F8×H4,34,0.7161175422974176,0.77706042790572,0.18085172772407532,0.5328861587206197,480,2026
F8×H4,35,0.7132680320569902,0.7769040524982035,0.18103742599487305,0.5331063820287676,573,2026
F8×H4,36,0.7154051647373108,0.7772706217151211,0.18082304298877716,0.5327866897481393,487,2026
F8×H4,37,0.7109528049866429,0.7770068154415978,0.1810392588376999,0.5330400606078216,581,2026
F8×H4,38,0.7150489759572574,0.7772368479221018,0.18091650307178497,0.5327248850482396,568,2026
F8×H4,39,0.7155832591273374,0.777223256029789,0.18085108697414398,0.5327392409998718,532,2026
F8×H4,40,0.7136242208370437,0.7771664858533114,0.18087312579154968,0.5327831038339054,524,2026
F8×H4,41,0.7138023152270704,0.776944416299617,0.1809622049331665,0.5330062328138719,542,2026
F8×H4,42,0.7155832591273374,0.7770896024220477,0.18086567521095276,0.5329729433111289,482,2026
F8×H4,43,0.715939447907391,0.7773591749529157,0.18078452348709106,0.5326795519216004,488,2026
F8×H4,44,0.7139804096170971,0.7768329353242847,0.18104688823223114,0.5332574659894352,501,2026
F8×H4,45,0.7155832591273374,0.7772038978801317,0.18080933392047882,0.5328248401486989,486,2026
F8×H4,46,0.714692787177204,0.7771838532712665,0.18078356981277466,0.5327950501350737,483,2026
F8×H4,47,0.7138023152270704,0.7768054083100555,0.18103250861167908,0.5332532761355728,512,2026
F8×H4,48,0.7155832591273374,0.7776954026728524,0.18059271574020386,0.5322700258170523,462,2026
F8×H4,49,0.7155832591273374,0.7772286104116092,0.18076980113983154,0.5325387886330744,516,2026
F8×H4,50,0.7145146927871772,0.777415190024265,0.18070140480995178,0.5326725209888324,458,2026
F8×H4,51,0.7132680320569902,0.7770793741798528,0.1809735745191574,0.5328643603686172,585,2026
F8×H4,52,0.7130899376669635,0.7773879375937188,0.1808084398508072,0.5327165081646492,517,2026
F8×H4,53,0.7129118432769368,0.7770974967029365,0.1809202879667282,0.5328619893888107,543,2026
F8×H4,54,0.715227070347284,0.7773988522951214,0.18075428903102875,0.5326923388613641,492,2026
F8×H4,55,0.7141585040071238,0.777043952884735,0.1809648871421814,0.53296863594135,536,2026
F8×H4,56,0.7136242208370437,0.7768577165016832,0.18111930787563324,0.5332255872068521,582,2026
F8×H4,57,0.7136242208370437,0.7770033144996384,0.18098412454128265,0.5332274488258496,506,2026
F8×H4,58,0.7138023152270704,0.777037362876341,0.1809566766023636,0.5328966259821533,551,2026
F8×H4,59,0.7127337488869101,0.7772863416309777,0.18082638084888458,0.5327462672270129,521,2026
F8×H4,60,0.7154051647373108,0.7770732646929042,0.18092110753059387,0.5328283380350137,552,2026
F8×H4,61,0.7145146927871772,0.7773181246922947,0.18080200254917145,0.5327446955011951,510,2026
F8×H4,62,0.7173642030276046,0.7771141090157629,0.18082134425640106,0.53297495054832,452,2026
F8×H4,63,0.7130899376669635,0.7770982518080649,0.18092773854732513,0.5328291732500517,563,2026
F8×H4,64,0.7150489759572574,0.7774517783000359,0.18073810636997223,0.5324756809985813,529,2026
F8×H4,65,0.7150489759572574,0.7772573044064915,0.1808372586965561,0.5327769109469004,515,2026
F8×H4,66,0.7134461264470169,0.7770622126996601,0.18093036115169525,0.5329469317406261,507,2026
F8×H4,67,0.7157613535173643,0.7773885554070058,0.18072573840618134,0.5326622563851763,463,2026
F8×H4,68,0.7150489759572574,0.7768705532888672,0.18093767762184143,0.5330232657131964,512,2026
F8×H4,69,0.7139804096170971,0.7771487065598317,0.180875763297081,0.5328961107112667,503,2026
F8×H4,70,0.7154051647373108,0.7772753582836543,0.18074043095111847,0.5328099625471876,445,2026
F8×H4,71,0.715227070347284,0.7771029883765981,0.18094927072525024,0.5329659505554043,548,2026
F8×H4,72,0.716473731077471,0.7768843511189424,0.18089953064918518,0.5330478482942952,484,2026
F8×H4,73,0.7143365983971505,0.7768998650970365,0.18109330534934998,0.5332011894464658,611,2026
F8×H4,74,0.7154051647373108,0.7772932748689756,0.18081611394882202,0.5326972210471425,527,2026
F8×H4,75,0.714692787177204,0.7770946822201847,0.18090352416038513,0.5329476102239938,500,2026
F8×H4,76,0.714692787177204,0.7769698152903022,0.18093882501125336,0.5329951385494855,512,2026
F8×H4,77,0.7120213713268032,0.7771378605043497,0.18091757595539093,0.5328406373626174,516,2026
F8×H4,78,0.7154051647373108,0.7771966900584506,0.18081489205360413,0.5327387721454189,494,2026
F8×H4,79,0.7148708815672307,0.7772836644400676,0.18085895478725433,0.5328953400601038,511,2026
F8×H4,80,0.7130899376669635,0.7771907178633436,0.18082748353481293,0.5328059286586411,493,2026
F8×H4,81,0.7155832591273374,0.7772183135234936,0.18084566295146942,0.5328619251294953,497,2026
F8×H4,82,0.7138023152270704,0.7771145895372084,0.18092232942581177,0.5328971316078693,544,2026
F8×H4,83,0.716473731077471,0.7772783100582474,0.18080030381679535,0.5328899166934038,462,2026
F8×H4,84,0.7161175422974176,0.7769876632297027,0.1808694452047348,0.5329565547126724,455,2026
F8×H4,85,0.7145146927871772,0.7770037263751631,0.18095910549163818,0.5330801245189205,491,2026
F8×H4,86,0.7143365983971505,0.7772854492340076,0.18084652721881866,0.5326354889653309,571,2026
F8×H4,87,0.714692787177204,0.7769140748026361,0.18095663189888,0.5330183037260138,490,2026
F8×H4,88,0.714692787177204,0.77712186600481,0.18096117675304413,0.5329198466369655,551,2026
F8×H4,89,0.7148708815672307,0.7772302579137078,0.18081006407737732,0.5328884881602647,457,2026
F8×H4,90,0.7139804096170971,0.7767631910687813,0.181085005402565,0.5333344096158638,561,2026
F8×H4,91,0.7127337488869101,0.7772341020852709,0.1809222400188446,0.5329437622262301,526,2026
F8×H4,92,0.7136242208370437,0.7775498733208178,0.18082624673843384,0.5326235188019007,583,2026
F8×H4,93,0.7134461264470169,0.7772021817321124,0.18093490600585938,0.5327285464699113,625,2026
F8×H4,94,0.7120213713268032,0.7769073475024005,0.181048184633255,0.5332020592415976,556,2026
F8×H4,95,0.714692787177204,0.7774436094354642,0.18076740205287933,0.5327663927031633,472,2026
F8×H4,96,0.714692787177204,0.776917713036437,0.18094851076602936,0.5330167031074103,504,2026
F8×H4,97,0.7141585040071238,0.7770586431117801,0.18099255859851837,0.5328382549976698,604,2026
F8×H4,98,0.7148708815672307,0.7770488953910305,0.18093979358673096,0.5330084278373881,518,2026
F8×H4,99,0.7154051647373108,0.777384299359918,0.1808168739080429,0.5325989217169107,541,2026
