accuracy,auc,brier,log_loss,best_iteration,seed,Michigan vs Arizona_prob,UConn vs Illinois_prob,feature_set,hyper_config,n_features
0.7148708815672307,0.7772781727664059,0.18082626163959503,0.5323849761671466,687,16,0.6166974306106567,0.45900362730026245,F1,H5,44
0.7136242208370437,0.7769949396973045,0.18109409511089325,0.5328607251864665,873,17,0.6071715354919434,0.4428713619709015,F1,H5,44
0.715227070347284,0.7775626414620813,0.180812805891037,0.5322073731617692,833,18,0.597000002861023,0.4393213987350464,F1,H5,44
0.7145146927871772,0.7771734190913093,0.18089990317821503,0.5326661524107487,687,19,0.6172471046447754,0.46158233284950256,F1,H5,44
0.7116651825467498,0.7749132521499216,0.1816759556531906,0.5344022805501205,90,0,0.5656077265739441,0.49539807438850403,F2,H1,37
0.7170080142475512,0.7754856904832316,0.18136726319789886,0.5338154910217091,76,1,0.5829082131385803,0.4504414498806,F2,H1,37
0.7154051647373108,0.7740402819754758,0.18184946477413177,0.5349858555192704,84,2,0.5161328911781311,0.475669264793396,F2,H1,37
0.7125556544968833,0.7746442287864198,0.18178416788578033,0.5348846910449113,72,3,0.5201907753944397,0.4861696660518646,F2,H1,37
0.7173642030276046,0.7751762346723956,0.18152911961078644,0.534413204481531,72,4,0.5425173044204712,0.3969884514808655,F2,H1,37
0.7161175422974176,0.7753002778512289,0.1814315915107727,0.533747705147751,71,5,0.5771783590316772,0.4662759006023407,F2,H1,37
0.7157613535173643,0.7763760280756323,0.18114060163497925,0.5334934428746217,81,6,0.5343605279922485,0.4211076498031616,F2,H1,37
0.7138023152270704,0.7759133545696355,0.1813279092311859,0.5336472212225585,80,7,0.5758202075958252,0.44999879598617554,F2,H1,37
0.715227070347284,0.7758967422568088,0.18129722774028778,0.533900185500145,71,8,0.5209788084030151,0.4369969367980957,F2,H1,37
0.7168299198575245,0.7757197044271401,0.1816588193178177,0.5345649346682096,97,9,0.49073144793510437,0.41450706124305725,F2,H1,37
0.715939447907391,0.776117095662484,0.18120749294757843,0.5335614330561511,76,10,0.5693266987800598,0.37545228004455566,F2,H1,37
0.7150489759572574,0.7749457216704463,0.1817731112241745,0.5349151363216715,86,11,0.5710599422454834,0.4458920955657959,F2,H1,37
0.7178984861976848,0.7754625568079317,0.18151718378067017,0.5343206259853939,75,12,0.5171523094177246,0.44558805227279663,F2,H1,37
0.7171861086375779,0.7737912345749183,0.18196450173854828,0.5353328537987059,84,13,0.5113214254379272,0.4237825870513916,F2,H1,37
0.7141585040071238,0.7747902386598997,0.1818160116672516,0.5349278667607591,72,14,0.513282299041748,0.3793071508407593,F2,H1,37
0.7175422974176313,0.7748297100643431,0.1815982311964035,0.5342475471005476,89,15,0.48797065019607544,0.4545196294784546,F2,H1,37
0.7125556544968833,0.77528256720367,0.18166586756706238,0.534802752777768,82,16,0.5555300712585449,0.4272306561470032,F2,H1,37
0.715939447907391,0.774573111612501,0.18186406791210175,0.534881165861841,90,17,0.4923784136772156,0.3937535881996155,F2,H1,37
0.7154051647373108,0.775356910735865,0.18152722716331482,0.5342791617384619,82,18,0.549773097038269,0.4259563684463501,F2,H1,37
0.715939447907391,0.7756257281616046,0.1814495176076889,0.5345157483347504,71,19,0.4922555088996887,0.4707529544830322,F2,H1,37
0.7150489759572574,0.7775519326984409,0.18082895874977112,0.5324505669499571,273,0,0.6012398600578308,0.4593556523323059,F2,H2,37
0.7157613535173643,0.7772625214964701,0.1809048354625702,0.5326492754349319,287,1,0.6104305982589722,0.4363653063774109,F2,H2,37
0.7157613535173643,0.7773488094188794,0.18082593381404877,0.5323089236639676,325,2,0.5880693793296814,0.4448929727077484,F2,H2,37
0.7141585040071238,0.7771642891838467,0.18096181750297546,0.5327203080496101,275,3,0.5783747434616089,0.44093555212020874,F2,H2,37
0.716473731077471,0.7775294854823489,0.18073247373104095,0.5324064247255808,252,4,0.5735456943511963,0.43794435262680054,F2,H2,37
0.7145146927871772,0.7773736592421985,0.18087121844291687,0.5327242841088318,271,5,0.5969029068946838,0.44535234570503235,F2,H2,37
0.716473731077471,0.7771552965682256,0.18096280097961426,0.5328024585788799,306,6,0.5716036558151245,0.42187434434890747,F2,H2,37
0.717720391807658,0.7774311158778838,0.18073713779449463,0.5324383176068059,253,7,0.5863463878631592,0.43039676547050476,F2,H2,37
0.7157613535173643,0.7769290396133643,0.18108339607715607,0.5328713090943212,324,8,0.5740715265274048,0.44298800826072693,F2,H2,37
0.7161175422974176,0.7770922796129578,0.18089456856250763,0.5326451476480586,249,9,0.5796006917953491,0.4400133490562439,F2,H2,37
0.7166518254674977,0.7771428030106453,0.18094253540039062,0.5327495870954851,273,10,0.5778255462646484,0.4271242022514343,F2,H2,37
0.7173642030276046,0.7775728010583554,0.18069155514240265,0.5324821529193402,248,11,0.5874773263931274,0.4291420578956604,F2,H2,37
0.7155832591273374,0.7772308070810738,0.18076391518115997,0.5327842575990683,213,12,0.5853887796401978,0.44012612104415894,F2,H2,37
0.7187889581478183,0.7774827376103038,0.18075722455978394,0.5324161131052259,247,13,0.5815455913543701,0.43947574496269226,F2,H2,37
0.7184327693677649,0.7776271686276061,0.18077000975608826,0.5321936638632232,291,14,0.5922427773475647,0.4370254874229431,F2,H2,37
0.717720391807658,0.7777494270124994,0.1805717647075653,0.5321534718127772,230,15,0.5961606502532959,0.42497462034225464,F2,H2,37
0.7170080142475512,0.7770394908998848,0.18099768459796906,0.5329033179554912,274,16,0.5816009044647217,0.43510520458221436,F2,H2,37
0.717720391807658,0.77706221269966,0.18080176413059235,0.5326669074370609,248,17,0.5977248549461365,0.4464883804321289,F2,H2,37
0.7154051647373108,0.7772172151887612,0.18091624975204468,0.5326525310091477,290,18,0.5929033756256104,0.438356876373291,F2,H2,37
0.7170080142475512,0.778364837692212,0.18045338988304138,0.5317624066522114,240,19,0.5817520618438721,0.42569735646247864,F2,H2,37
0.7145146927871772,0.7767394395801945,0.18124377727508545,0.5335569447014207,373,0,0.5973225235939026,0.4368080496788025,F2,H3,37
0.715939447907391,0.7768825663250021,0.18110626935958862,0.5333413031106401,347,1,0.6059572696685791,0.43999895453453064,F2,H3,37
0.715227070347284,0.7766804040883314,0.18116740882396698,0.5333927398561494,375,2,0.6088337898254395,0.44826608896255493,F2,H3,37
0.7157613535173643,0.7768393193949163,0.18118338286876678,0.5333483829893391,374,3,0.5992467403411865,0.43963623046875,F2,H3,37
0.7157613535173643,0.776811243213321,0.18116497993469238,0.5334774565606258,359,4,0.610334038734436,0.4384968876838684,F2,H3,37
0.7154051647373108,0.77702837026072,0.1812250167131424,0.5334120058451525,518,5,0.6075764298439026,0.441338449716568,F2,H3,37
0.7173642030276046,0.7770250066106021,0.18092584609985352,0.5329379972726337,329,6,0.6145737171173096,0.4304216802120209,F2,H3,37
0.7157613535173643,0.7767769888988564,0.181182399392128,0.5334720877140231,384,7,0.6134428381919861,0.44719862937927246,F2,H3,37
0.715227070347284,0.7767976513210083,0.18114501237869263,0.53342934805495,339,8,0.6105921268463135,0.44467318058013916,F2,H3,37
0.7150489759572574,0.7765168208591339,0.1812344789505005,0.5335165826562779,381,9,0.6018781661987305,0.44245901703834534,F2,H3,37
0.7191451469278718,0.7769271861735033,0.18107949197292328,0.533295599870266,355,10,0.6038118004798889,0.4413163661956787,F2,H3,37
0.7171861086375779,0.7767922969391883,0.18105220794677734,0.5336208584640492,293,11,0.5965150594711304,0.4522044062614441,F2,H3,37
0.7145146927871772,0.7767528941806656,0.18118827044963837,0.5334066647025176,405,12,0.5972887277603149,0.44369783997535706,F2,H3,37
0.716473731077471,0.7767373802025713,0.18106137216091156,0.5333649892573774,338,13,0.604195773601532,0.45092272758483887,F2,H3,37
0.7162956366874443,0.7769588319429789,0.18107548356056213,0.5333417313144463,320,14,0.614044725894928,0.4663742184638977,F2,H3,37
0.7168299198575245,0.776654730513963,0.18113571405410767,0.5334743504071594,329,15,0.6157990097999573,0.4497114419937134,F2,H3,37
0.7154051647373108,0.7768380151224218,0.18115176260471344,0.5334636120742422,341,16,0.6026564836502075,0.46384474635124207,F2,H3,37
0.716473731077471,0.7768576478557624,0.18116629123687744,0.5334081074301121,395,17,0.6124998331069946,0.44782549142837524,F2,H3,37
0.715227070347284,0.7771046358786967,0.18096935749053955,0.5331574391346163,337,18,0.600131630897522,0.44712239503860474,F2,H3,37
0.7141585040071238,0.7771816566018017,0.18098284304141998,0.5330451195923713,368,19,0.6103192567825317,0.4352746605873108,F2,H3,37
0.7157613535173643,0.7780162537065365,0.18057668209075928,0.5319278935508619,583,0,0.5819675922393799,0.43588146567344666,F2,H4,37
0.7171861086375779,0.7776147437159465,0.1806376576423645,0.5322381373768417,524,1,0.5896108746528625,0.43469738960266113,F2,H4,37
0.7168299198575245,0.7776111054821456,0.18063969910144806,0.5321842783287122,545,2,0.5951919555664062,0.4319354295730591,F2,H4,37
0.7157613535173643,0.7775773316891263,0.18070712685585022,0.532337841874614,567,3,0.5832603573799133,0.44754108786582947,F2,H4,37
0.7168299198575245,0.7775483631105609,0.1806512326002121,0.5323266569956565,478,4,0.5908114910125732,0.434762179851532,F2,H4,37
0.7175422974176313,0.7775178843217384,0.1807120442390442,0.5324425676706174,530,5,0.5820667743682861,0.4261794090270996,F2,H4,37
0.7175422974176313,0.7774827376103037,0.18074576556682587,0.532328612401294,575,6,0.5811000466346741,0.42885255813598633,F2,H4,37
0.715939447907391,0.7771562576111164,0.18076400458812714,0.532696411598196,477,7,0.5889534950256348,0.4351564049720764,F2,H4,37
0.7161175422974176,0.77742988025131,0.18078678846359253,0.5323995824102054,596,8,0.590283989906311,0.44625088572502136,F2,H4,37
0.7175422974176313,0.7775874226394796,0.1806686669588089,0.5322473900782857,524,9,0.6057410836219788,0.4259985089302063,F2,H4,37
0.7162956366874443,0.7774780696876913,0.180772602558136,0.5324790240244103,571,10,0.5803964138031006,0.4422711133956909,F2,H4,37
0.716473731077471,0.777279339747059,0.18078704178333282,0.5326201700421979,524,11,0.5856250524520874,0.43799901008605957,F2,H4,37
0.7161175422974176,0.7772985606048749,0.18073958158493042,0.5324221282863351,529,12,0.5768980979919434,0.43259644508361816,F2,H4,37
0.7180765805877115,0.7775458918574132,0.18072807788848877,0.5325150592109639,531,13,0.5923646688461304,0.43003785610198975,F2,H4,37
0.7162956366874443,0.777626894043923,0.1807188093662262,0.5322023488748131,576,14,0.5901587009429932,0.43965715169906616,F2,H4,37
0.7162956366874443,0.7775214539096187,0.18071193993091583,0.5323763266007503,538,15,0.5928572416305542,0.42480382323265076,F2,H4,37
0.715227070347284,0.7773766110167917,0.18078278005123138,0.5324673553317817,567,16,0.5845906734466553,0.43377137184143066,F2,H4,37
0.7166518254674977,0.7771868736917804,0.1807808130979538,0.5326905038484303,512,17,0.5942405462265015,0.4391816258430481,F2,H4,37
0.7171861086375779,0.7775683390735053,0.18066950142383575,0.5324339496876073,489,18,0.5955429077148438,0.43367165327072144,F2,H4,37
0.715939447907391,0.7773087888470698,0.18082714080810547,0.5327241839444574,527,19,0.5929890871047974,0.42893552780151367,F2,H4,37
0.715227070347284,0.7770858268964054,0.18097729980945587,0.5331362504988142,697,0,0.59595787525177,0.43708282709121704,F2,H5,37
0.717720391807658,0.7770438155928934,0.18093490600585938,0.5330778817903923,644,1,0.604877233505249,0.44838863611221313,F2,H5,37
0.7168299198575245,0.777071548544885,0.1809767335653305,0.532959504718654,742,2,0.606383204460144,0.443894624710083,F2,H5,37
0.714692787177204,0.7769746205047562,0.18102312088012695,0.533091672611198,772,3,0.6037431359291077,0.44824010133743286,F2,H5,37
0.7141585040071238,0.7767616808585244,0.1811317801475525,0.5333273218282751,724,4,0.605843186378479,0.4416729807853699,F2,H5,37
0.7166518254674977,0.7774379804699609,0.18085899949073792,0.5327192183196738,731,5,0.5958635807037354,0.44568902254104614,F2,H5,37
0.7166518254674977,0.7768189315564474,0.18110226094722748,0.5333606970619514,730,6,0.5939868092536926,0.4422294497489929,F2,H5,37
0.715939447907391,0.7769437298404092,0.18097154796123505,0.5331193760394056,696,7,0.6002073884010315,0.4509531855583191,F2,H5,37
0.7154051647373108,0.7770442274684182,0.18100515007972717,0.533079474421169,733,8,0.5932390093803406,0.4466429650783539,F2,H5,37
0.715939447907391,0.777116854852594,0.1809813380241394,0.533051107930148,777,9,0.6054913401603699,0.4386441111564636,F2,H5,37
0.7157613535173643,0.7769912328175828,0.18104110658168793,0.533121508068627,768,10,0.6023150682449341,0.4396114945411682,F2,H5,37
0.7148708815672307,0.7770973594110948,0.1809692084789276,0.5330824451137371,731,11,0.6062352657318115,0.4475616216659546,F2,H5,37
0.7161175422974176,0.7769020617665012,0.18108317255973816,0.5333720723597968,714,12,0.6038525104522705,0.44653236865997314,F2,H5,37
0.7155832591273374,0.7770831497054953,0.1810566633939743,0.5331303496342561,834,13,0.5961059927940369,0.43255701661109924,F2,H5,37
0.7143365983971505,0.776944141715934,0.1810845285654068,0.5331431804950413,793,14,0.6079056262969971,0.45514005422592163,F2,H5,37
0.7161175422974176,0.7768846943485461,0.18105176091194153,0.5332706023264482,698,15,0.6078524589538574,0.43408286571502686,F2,H5,37
0.7161175422974176,0.7767927088147129,0.18108323216438293,0.5333076656371587,710,16,0.6066522598266602,0.44186675548553467,F2,H5,37
0.7150489759572574,0.7767011351564042,0.18109892308712006,0.533419434683781,706,17,0.6071341633796692,0.457283616065979,F2,H5,37
0.7161175422974176,0.7770774520940712,0.1810237020254135,0.5332038908538985,746,18,0.6083821058273315,0.43974924087524414,F2,H5,37
0.7139804096170971,0.7769161341802592,0.1811162829399109,0.533250283238269,794,19,0.5984686613082886,0.43699681758880615,F2,H5,37
0.7175422974176313,0.7735073150466092,0.18191207945346832,0.5355381767672898,83,0,0.5114079713821411,0.39609697461128235,F3,H1,36
0.716473731077471,0.7732673975535144,0.18208327889442444,0.5358541819669908,90,1,0.5228250026702881,0.3869103193283081,F3,H1,36
0.7143365983971505,0.7730506823816401,0.18223139643669128,0.5362097780262711,91,2,0.5644015073776245,0.412101149559021,F3,H1,36
0.7145146927871772,0.7717562262536599,0.18274910748004913,0.5372467637633908,104,3,0.5652924180030823,0.44116508960723877,F3,H1,36
0.7150489759572574,0.7722942729806636,0.1824079155921936,0.5364478986426721,100,4,0.5350762605667114,0.3763192594051361,F3,H1,36
0.7168299198575245,0.7732781749630753,0.1821206957101822,0.5358777393567448,93,5,0.5092431306838989,0.45325976610183716,F3,H1,36
0.7150489759572574,0.7722718257645713,0.1823137402534485,0.5360313335971567,90,6,0.5501788854598999,0.44980373978614807,F3,H1,36
0.717720391807658,0.7728787929960292,0.18219949305057526,0.5360305887794454,114,7,0.5773060321807861,0.3745220899581909,F3,H1,36
0.7182546749777382,0.7730269308930533,0.18210971355438232,0.5358571348537753,109,8,0.5016580820083618,0.394259512424469,F3,H1,36
0.7154051647373108,0.7728184532316715,0.1824050098657608,0.5367394424554685,106,9,0.5339578986167908,0.3758903741836548,F3,H1,36
0.7127337488869101,0.7712490015450824,0.18290415406227112,0.5380165459031291,107,10,0.5274945497512817,0.40266191959381104,F3,H1,36
0.7173642030276046,0.7733346705558699,0.18203581869602203,0.5356980006925747,96,11,0.5237331986427307,0.3393729329109192,F3,H1,36
0.7198575244879787,0.7732710357873152,0.18209834396839142,0.5359069987368495,84,12,0.5674624443054199,0.39518916606903076,F3,H1,36
0.717720391807658,0.7736038998571342,0.18191897869110107,0.5354313129041073,82,13,0.547126829624176,0.45919761061668396,F3,H1,36
0.7161175422974176,0.7726054449395189,0.18224801123142242,0.5363674877543522,85,14,0.4962475895881653,0.36893171072006226,F3,H1,36
0.7134461264470169,0.7733236185626258,0.18196579813957214,0.5353458778999722,88,15,0.5500521659851074,0.3914039731025696,F3,H1,36
0.7132680320569902,0.7732831174693707,0.18203312158584595,0.5360325871271775,88,16,0.579075813293457,0.4028913676738739,F3,H1,36
0.7145146927871772,0.7727888668398192,0.18215283751487732,0.5362616058630538,79,17,0.5556408166885376,0.4159184992313385,F3,H1,36
0.7116651825467498,0.7731897590171222,0.18205833435058594,0.535639289970579,88,18,0.5168571472167969,0.40644779801368713,F3,H1,36
0.7168299198575245,0.773495370656395,0.1819981187582016,0.53576330035468,98,19,0.5408207178115845,0.42516273260116577,F3,H1,36
0.7170080142475512,0.7756741921816689,0.18121245503425598,0.5335504571805533,370,0,0.5796513557434082,0.41333651542663574,F3,H2,36
0.7173642030276046,0.7755861194653197,0.1813393235206604,0.5338766921450636,425,1,0.5708982944488525,0.4242388606071472,F3,H2,36
0.7187889581478183,0.7759366941826975,0.18108847737312317,0.5332074899850959,354,2,0.5684471130371094,0.39510640501976013,F3,H2,36
0.7180765805877115,0.7759438333584577,0.18107999861240387,0.5332874157025917,334,3,0.5690423250198364,0.41959303617477417,F3,H2,36
0.7171861086375779,0.7749133207958423,0.1814899742603302,0.5342213838105191,411,4,0.5611627101898193,0.3865908980369568,F3,H2,36
0.7182546749777382,0.7758245267481576,0.18114440143108368,0.533582772031394,343,5,0.5959113836288452,0.38912296295166016,F3,H2,36
0.7171861086375779,0.7756455668327074,0.18128807842731476,0.5337546040238544,390,6,0.5771849155426025,0.40585899353027344,F3,H2,36
0.7168299198575245,0.7757490848812302,0.18122316896915436,0.5337102554621995,366,7,0.5808286070823669,0.4011180102825165,F3,H2,36
0.7187889581478183,0.7762140923485334,0.18104495108127594,0.5330866760757685,362,8,0.5597492456436157,0.43553388118743896,F3,H2,36
0.7191451469278718,0.7760476259906637,0.1810925006866455,0.5330863877319942,461,9,0.5987712144851685,0.40939444303512573,F3,H2,36
0.7186108637577916,0.7760436445272589,0.18108636140823364,0.5332625801173532,377,10,0.5901913642883301,0.4176948070526123,F3,H2,36
0.7171861086375779,0.775756635932515,0.18127085268497467,0.5338351944019547,353,11,0.5890936851501465,0.4154791831970215,F3,H2,36
0.716473731077471,0.7758858275554061,0.1812458485364914,0.5337558125114671,432,12,0.5785244703292847,0.42197683453559875,F3,H2,36
0.7195013357079252,0.7761963817009745,0.18093964457511902,0.5329569083316796,318,13,0.5725407600402832,0.3913406729698181,F3,H2,36
0.7207479964381122,0.7759583862936612,0.18116381764411926,0.5334409451983373,386,14,0.5685679912567139,0.4095705449581146,F3,H2,36
0.7168299198575245,0.7755288687673967,0.18127606809139252,0.5338129124937193,318,15,0.5827063322067261,0.44766765832901,F3,H2,36
0.7187889581478183,0.7755719784056408,0.18115510046482086,0.533612271375424,305,16,0.5854520797729492,0.4023890495300293,F3,H2,36
0.7154051647373108,0.7757805933588642,0.18109868466854095,0.5334964658757795,318,17,0.5796814560890198,0.3971725106239319,F3,H2,36
0.7173642030276046,0.7759232395822264,0.18111535906791687,0.533280283399166,406,18,0.5764397978782654,0.40221232175827026,F3,H2,36
0.7173642030276046,0.7764765257036412,0.18095940351486206,0.5330146154503186,362,19,0.5878686904907227,0.4225912392139435,F3,H2,36
0.7178984861976848,0.7754510929391629,0.18144062161445618,0.534464232783416,418,0,0.6035406589508057,0.3950088620185852,F3,H3,36
0.7184327693677649,0.7755266034520112,0.18146397173404694,0.5343305910808069,504,1,0.590053915977478,0.4015941321849823,F3,H3,36
0.7200356188780054,0.775296639617428,0.1815512627363205,0.5344979518491269,570,2,0.5801522731781006,0.3947359323501587,F3,H3,36
0.7193232413178985,0.775559622139902,0.1814776360988617,0.5343536128518497,516,3,0.5648388862609863,0.4205603003501892,F3,H3,36
0.7195013357079252,0.77588438599107,0.18143527209758759,0.5340419453593798,637,4,0.5711894035339355,0.4123707413673401,F3,H3,36
0.7180765805877115,0.7753757883640771,0.18149594962596893,0.5345131726213213,462,5,0.5884661674499512,0.39516016840934753,F3,H3,36
